Ticket_ID,Device_ID,Timestamp,Description,Is_Root_Cause
a8a89c5f,ONT-00415,2025-12-19 14:57:00,Bảo trì có kế hoạch,0
c5e3761b,ONT-00846,2025-12-19 15:03:00,Kiểm tra định tuyến,0
8a23a584,ONT-02966,2025-12-19 15:07:00,Thay đổi gói cước,0
bcabca15,ONT-01630,2025-12-19 15:10:00,Kiểm tra tín hiệu,0
a2f27bc0,ONT-01369,2025-12-19 15:12:00,Thay đổi mật khẩu wifi,0
2d323bd5,ONT-00564,2025-12-19 15:12:00,Kiểm tra định tuyến,0
93faa08e,ONT-01442,2025-12-19 15:13:00,Reset port theo yêu cầu,0
ef615b37,ONT-01183,2025-12-19 15:24:00,Reset port theo yêu cầu,0
229c803c,AGG-016,2025-12-19 15:35:00,OSPF State Change to Down,1
8a97105c,ONT-02404,2025-12-19 15:35:00,Khách hàng báo chậm,0
85f2bb5f,ACCESS-0030,2025-12-19 15:35:03,Link Down,0
daa20b41,ONT-01006,2025-12-19 15:35:04,ERROR_Lost 100%,0
ac52328c,ONT-01255,2025-12-19 15:35:05,ERROR_Lost 100%,0
d2d4ce77,ONT-02400,2025-12-19 15:35:05,ERROR_Lost 100%,0
6de3ae97,ONT-01680,2025-12-19 15:35:07,ERROR_Lost 100%,0
c6ef2486,ONT-02729,2025-12-19 15:35:10,ERROR_Lost 100%,0
d02dfbb5,ONT-01548,2025-12-19 15:35:13,ERROR_Lost 100%,0
4d26acbd,ONT-01722,2025-12-19 15:35:17,ERROR_Lost 100%,0
5532b9fc,ONT-00611,2025-12-19 15:35:19,ERROR_Lost 100%,0
7ca1cefb,ONT-02348,2025-12-19 15:35:20,ERROR_Lost 100%,0
89752e92,ONT-00203,2025-12-19 15:35:20,ERROR_Lost 100%,0
2d368fba,ONT-00889,2025-12-19 15:35:21,ERROR_Lost 100%,0
f28f8171,ONT-02312,2025-12-19 15:35:22,ERROR_Lost 100%,0
4b25cd7a,ONT-01862,2025-12-19 15:35:23,ERROR_Lost 100%,0
093c45fa,ONT-00319,2025-12-19 15:35:25,ERROR_Lost 100%,0
8680cc95,ONT-02897,2025-12-19 15:35:26,ERROR_Lost 100%,0
711cb177,ONT-00508,2025-12-19 15:35:28,ERROR_Lost 100%,0
228cdb35,ONT-00086,2025-12-19 15:35:34,ERROR_Lost 100%,0
2a2792a2,ONT-00137,2025-12-19 15:35:35,ERROR_Lost 100%,0
b9f3e43e,ONT-01092,2025-12-19 15:35:36,ERROR_Lost 100%,0
848bf262,ONT-00998,2025-12-19 15:35:38,ERROR_Lost 100%,0
710b57d5,ONT-02237,2025-12-19 15:35:38,ERROR_Lost 100%,0
d57af7b4,ONT-02451,2025-12-19 15:35:40,ERROR_Lost 100%,0
db4ae4bf,ONT-00196,2025-12-19 15:35:42,ERROR_Lost 100%,0
455873cf,ONT-01310,2025-12-19 15:35:43,ERROR_Lost 100%,0
29a8402b,ONT-02430,2025-12-19 15:35:46,ERROR_Lost 100%,0
60cf7b56,ONT-00000,2025-12-19 15:35:49,ERROR_Lost 100%,0
d1550b1c,ONT-01007,2025-12-19 15:35:49,ERROR_Lost 100%,0
0d0d0c43,ONT-00348,2025-12-19 15:35:53,ERROR_Lost 100%,0
5f8e8b09,ONT-01204,2025-12-19 15:35:54,ERROR_Lost 100%,0
b36ecbe7,ONT-02814,2025-12-19 15:35:55,ERROR_Lost 100%,0
114661b8,ONT-00024,2025-12-19 15:35:55,ERROR_Lost 100%,0
9af5cd71,ONT-01720,2025-12-19 15:35:59,ERROR_Lost 100%,0
41f5edd8,ONT-02185,2025-12-19 15:36:01,ERROR_Lost 100%,0
26592405,ONT-00883,2025-12-19 15:36:07,ERROR_Lost 100%,0
78326183,ACCESS-0014,2025-12-19 15:36:07,Link Down,0
bb1bbf0b,ONT-01938,2025-12-19 15:36:09,ERROR_Lost 100%,0
f0160825,ONT-00299,2025-12-19 15:36:09,ERROR_Lost 100%,0
07fb346d,ONT-02593,2025-12-19 15:36:10,ERROR_Lost 100%,0
4b469dc5,ONT-00999,2025-12-19 15:36:11,ERROR_Lost 100%,0
d0f99158,ONT-00206,2025-12-19 15:36:18,ERROR_Lost 100%,0
9a79c66f,ONT-00522,2025-12-19 15:36:20,ERROR_Lost 100%,0
5eaf11fd,ONT-00946,2025-12-19 15:36:26,ERROR_Lost 100%,0
e6a38928,ONT-01954,2025-12-19 15:36:30,ERROR_Lost 100%,0
96cba640,ONT-02517,2025-12-19 15:36:39,ERROR_Lost 100%,0
f1c5df9e,ONT-02753,2025-12-19 15:36:41,ERROR_Lost 100%,0
6d8599e5,ONT-02165,2025-12-19 15:36:41,ERROR_Lost 100%,0
761dc642,ONT-02622,2025-12-19 15:36:45,ERROR_Lost 100%,0
ab1ba8e5,ONT-01650,2025-12-19 15:36:53,ERROR_Lost 100%,0
64c7c3fc,ONT-02447,2025-12-19 15:36:53,ERROR_Lost 100%,0
c7561307,ONT-01811,2025-12-19 15:37:02,ERROR_Lost 100%,0
a6e6b3de,ONT-02666,2025-12-19 15:37:03,ERROR_Lost 100%,0
bab987dd,ONT-00222,2025-12-19 15:37:04,ERROR_Lost 100%,0
b4732ca6,ONT-02080,2025-12-19 15:37:06,ERROR_Lost 100%,0
64ba17d9,ONT-01775,2025-12-19 15:37:07,ERROR_Lost 100%,0
37f3b2e4,ONT-01949,2025-12-19 15:37:09,ERROR_Lost 100%,0
918168ee,ONT-00866,2025-12-19 15:37:10,ERROR_Lost 100%,0
d7405ad0,ONT-00379,2025-12-19 15:37:14,ERROR_Lost 100%,0
57a3f496,ONT-02919,2025-12-19 15:37:16,ERROR_Lost 100%,0
a27b29fa,ONT-00414,2025-12-19 15:37:16,ERROR_Lost 100%,0
1feeb5bd,ONT-01432,2025-12-19 15:37:17,ERROR_Lost 100%,0
6c521fbc,ONT-00089,2025-12-19 15:37:20,ERROR_Lost 100%,0
83c17e13,ONT-01783,2025-12-19 15:37:23,ERROR_Lost 100%,0
21fef602,ONT-00773,2025-12-19 15:37:28,ERROR_Lost 100%,0
82343e19,ONT-00049,2025-12-19 15:37:30,ERROR_Lost 100%,0
ad953339,ONT-02367,2025-12-19 15:37:32,ERROR_Lost 100%,0
68b2a85e,ONT-00320,2025-12-19 15:37:35,ERROR_Lost 100%,0
8a9773e9,ONT-01169,2025-12-19 15:37:36,ERROR_Lost 100%,0
d4405ace,ONT-00950,2025-12-19 15:37:39,ERROR_Lost 100%,0
ce3afaf5,ONT-01742,2025-12-19 15:37:44,ERROR_Lost 100%,0
4be0f098,ONT-02791,2025-12-19 15:37:47,ERROR_Lost 100%,0
fa635615,ONT-02637,2025-12-19 15:37:53,ERROR_Lost 100%,0
c4cd6382,ONT-00512,2025-12-19 15:37:55,ERROR_Lost 100%,0
a5f77978,ONT-01480,2025-12-19 15:37:58,ERROR_Lost 100%,0
02f56db0,ONT-02338,2025-12-19 15:38:00,ERROR_Lost 100%,0
8924985c,ONT-02162,2025-12-19 15:38:02,ERROR_Lost 100%,0
41507180,ONT-01061,2025-12-19 15:38:05,ERROR_Lost 100%,0
89f4c36f,ONT-01152,2025-12-19 15:38:06,ERROR_Lost 100%,0
b269009f,ONT-02536,2025-12-19 15:38:09,ERROR_Lost 100%,0
112ef663,ONT-02673,2025-12-19 15:38:12,ERROR_Lost 100%,0
9efd1b06,ONT-00223,2025-12-19 15:38:15,ERROR_Lost 100%,0
ef7db32d,ONT-02035,2025-12-19 15:38:17,ERROR_Lost 100%,0
56b47f01,ONT-00003,2025-12-19 15:38:22,ERROR_Lost 100%,0
e563a052,ONT-01698,2025-12-19 15:38:26,ERROR_Lost 100%,0
fe696589,ONT-02602,2025-12-19 15:38:26,ERROR_Lost 100%,0
eaa8f524,ONT-02190,2025-12-19 15:38:28,ERROR_Lost 100%,0
84a82737,ONT-01575,2025-12-19 15:38:29,ERROR_Lost 100%,0
7fbd6846,ONT-01023,2025-12-19 15:38:31,ERROR_Lost 100%,0
7f1a254d,ONT-02516,2025-12-19 15:38:35,ERROR_Lost 100%,0
86a79991,ONT-01906,2025-12-19 15:38:36,ERROR_Lost 100%,0
6c73dbd5,ONT-02793,2025-12-19 15:38:38,ERROR_Lost 100%,0
0265a495,ONT-00457,2025-12-19 15:38:40,ERROR_Lost 100%,0
fb04aed0,ONT-01827,2025-12-19 15:38:44,ERROR_Lost 100%,0
e86267c3,ONT-02191,2025-12-19 15:38:48,ERROR_Lost 100%,0
81e426fc,ONT-00596,2025-12-19 15:38:49,ERROR_Lost 100%,0
9a944f25,ONT-01589,2025-12-19 15:38:52,ERROR_Lost 100%,0
9ff7e0ad,ONT-01591,2025-12-19 15:38:52,ERROR_Lost 100%,0
12f9ee18,ONT-01035,2025-12-19 15:38:53,ERROR_Lost 100%,0
e1689d22,ONT-00141,2025-12-19 15:38:53,ERROR_Lost 100%,0
a6201218,ONT-02523,2025-12-19 15:38:54,ERROR_Lost 100%,0
0cd66e7b,ONT-00857,2025-12-19 15:38:55,ERROR_Lost 100%,0
3efa8c83,ONT-02501,2025-12-19 15:38:56,ERROR_Lost 100%,0
0df3e181,ONT-01661,2025-12-19 15:39:00,ERROR_Lost 100%,0
61b7f07d,ONT-00382,2025-12-19 15:39:07,ERROR_Lost 100%,0
83a40318,ONT-02554,2025-12-19 15:39:07,ERROR_Lost 100%,0
4e41bbe9,ONT-01541,2025-12-19 15:39:08,ERROR_Lost 100%,0
fafafad1,ONT-02514,2025-12-19 15:39:09,ERROR_Lost 100%,0
e8e568bd,ONT-01774,2025-12-19 15:39:09,ERROR_Lost 100%,0
2850b897,ACCESS-0083,2025-12-19 15:39:10,Link Down,0
c05addf4,ONT-01163,2025-12-19 15:39:12,ERROR_Lost 100%,0
d82b569f,ONT-01728,2025-12-19 15:39:14,ERROR_Lost 100%,0
9b426937,ONT-01027,2025-12-19 15:39:16,ERROR_Lost 100%,0
800cd925,ACCESS-0028,2025-12-19 15:39:18,Link Down,0
e1478b73,ONT-02034,2025-12-19 15:39:24,ERROR_Lost 100%,0
d6830a51,ONT-01251,2025-12-19 15:39:24,ERROR_Lost 100%,0
d7557cd9,ONT-02526,2025-12-19 15:39:24,ERROR_Lost 100%,0
47234f9d,ONT-02182,2025-12-19 15:39:24,ERROR_Lost 100%,0
f7f93209,ONT-02467,2025-12-19 15:39:28,ERROR_Lost 100%,0
e8d3ea12,ONT-01876,2025-12-19 15:39:30,ERROR_Lost 100%,0
0e5b43e4,ONT-02345,2025-12-19 15:39:33,ERROR_Lost 100%,0
00911817,ONT-02465,2025-12-19 15:39:35,ERROR_Lost 100%,0
3dcde6de,ONT-01162,2025-12-19 15:39:41,ERROR_Lost 100%,0
570b1de7,ONT-01402,2025-12-19 15:39:43,ERROR_Lost 100%,0
03e84618,ONT-02619,2025-12-19 15:39:45,ERROR_Lost 100%,0
fd912632,ONT-02801,2025-12-19 15:39:47,ERROR_Lost 100%,0
a54e4bf4,ONT-02595,2025-12-19 15:39:49,ERROR_Lost 100%,0
0394cdc8,ONT-02649,2025-12-19 15:39:51,ERROR_Lost 100%,0
11870eb0,ONT-02821,2025-12-19 15:39:53,ERROR_Lost 100%,0
9f797121,ONT-01963,2025-12-19 15:39:56,ERROR_Lost 100%,0
d7187d58,ONT-00316,2025-12-19 15:39:58,ERROR_Lost 100%,0
63939e2d,ONT-02038,2025-12-19 15:39:58,ERROR_Lost 100%,0
2f2307d2,ONT-00346,2025-12-19 15:39:58,ERROR_Lost 100%,0
d029299a,ONT-01132,2025-12-19 15:46:00,Khách hàng báo chậm,0
93c64121,ONT-02279,2025-12-19 15:49:00,Kiểm tra định tuyến,0
5c2465c4,ONT-02586,2025-12-19 15:54:00,Reset port theo yêu cầu,0
80f9490f,ONT-02174,2025-12-19 15:55:00,Khách hàng báo chậm,0
e5a48230,ONT-00887,2025-12-19 15:59:00,Kiểm tra định tuyến,0
0a379b30,ONT-01912,2025-12-19 16:01:00,Thay đổi mật khẩu wifi,0
1ef21f3e,ONT-01386,2025-12-19 16:06:00,Khách hàng báo chậm,0
dbc4cdbe,ONT-01816,2025-12-19 16:12:00,Upgrade Firmware,0
e1fd123b,ONT-01715,2025-12-19 16:15:00,Thay đổi mật khẩu wifi,0
ee18b08c,ONT-00541,2025-12-19 16:17:00,Bảo trì có kế hoạch,0
c7cef176,ONT-00962,2025-12-19 16:24:00,Thay đổi mật khẩu wifi,0
48c5049b,ONT-02306,2025-12-19 16:24:00,Thay đổi gói cước,0
77593803,ONT-02256,2025-12-19 16:25:00,Reset port theo yêu cầu,0
9eb95122,ONT-01256,2025-12-19 16:28:00,Cấu hình VLAN,0
a439cb71,ONT-01532,2025-12-19 16:38:00,Bảo trì có kế hoạch,0
495f0313,ONT-00539,2025-12-19 16:39:00,Khách hàng báo chậm,0
688d66f1,ONT-02039,2025-12-19 16:41:00,Upgrade Firmware,0
d365c23e,ONT-02847,2025-12-19 16:45:00,Thay đổi mật khẩu wifi,0
7c69018e,ONT-00527,2025-12-19 16:54:00,Upgrade Firmware,0
0c82a8d7,ONT-00688,2025-12-19 16:59:00,Khách hàng báo chậm,0
e4b24b0b,ONT-01819,2025-12-19 17:01:00,Reset port theo yêu cầu,0
bb0bca75,ONT-01234,2025-12-19 17:01:00,Upgrade Firmware,0
1a0f81d0,ONT-00158,2025-12-19 17:10:00,Kiểm tra định tuyến,0
bd30d5ff,ONT-00734,2025-12-19 17:11:00,Kiểm tra định tuyến,0
f94dc3c2,ONT-01098,2025-12-19 17:15:00,Kiểm tra tín hiệu,0
f46c2e95,ONT-01943,2025-12-19 17:17:00,Thay đổi mật khẩu wifi,0
8027d52b,ONT-02775,2025-12-19 17:19:00,Thay đổi mật khẩu wifi,0
1dfab626,ONT-01963,2025-12-19 17:20:00,Thay đổi mật khẩu wifi,0
a60a7020,ONT-00451,2025-12-19 17:24:00,Thay đổi gói cước,0
c901820b,ONT-00964,2025-12-19 17:30:00,Thay đổi mật khẩu wifi,0
892c0537,ONT-01217,2025-12-19 17:39:00,Khách hàng báo chậm,0
6d940a67,ONT-02404,2025-12-19 17:40:00,Thay đổi gói cước,0
ca162761,ONT-01735,2025-12-19 17:41:00,Thay đổi gói cước,0
4f3903ae,ONT-02703,2025-12-19 17:50:00,Cấu hình VLAN,0
46b5eb98,ONT-00149,2025-12-19 17:54:00,Thay đổi mật khẩu wifi,0
9fabadfd,ONT-00500,2025-12-19 17:57:00,Cấu hình VLAN,0
3ba4f3a2,ONT-00309,2025-12-19 18:07:00,Khách hàng báo chậm,0
c88df46c,ONT-01861,2025-12-19 18:12:00,Kiểm tra định tuyến,0
db980813,ONT-00511,2025-12-19 18:24:00,Cấu hình VLAN,0
037aaf3d,ONT-02091,2025-12-19 18:24:00,Upgrade Firmware,0
ee7fff95,ONT-00489,2025-12-19 18:27:00,Thay đổi mật khẩu wifi,0
8f97a835,ONT-01286,2025-12-19 18:40:00,Khách hàng báo chậm,0
ef243a96,ONT-02692,2025-12-19 18:44:00,Thay đổi mật khẩu wifi,0
1422bbc0,ONT-01556,2025-12-19 18:53:00,Reset port theo yêu cầu,0
32e0ffac,ONT-01442,2025-12-19 18:58:00,Upgrade Firmware,0
dc2a188f,ONT-02528,2025-12-19 18:59:00,Kiểm tra định tuyến,0
12dbd87e,ONT-01575,2025-12-19 19:00:00,Thay đổi gói cước,0
0fb79e76,ONT-02108,2025-12-19 19:15:00,Khách hàng báo chậm,0
f5857179,ONT-01054,2025-12-19 19:36:00,Kiểm tra định tuyến,0
9c3edbcd,ONT-01853,2025-12-19 19:38:00,Reset port theo yêu cầu,0
d62a7904,ONT-02994,2025-12-19 19:42:00,Upgrade Firmware,0
318749d3,ONT-01937,2025-12-19 19:46:00,Kiểm tra định tuyến,0
29f31f70,ONT-01100,2025-12-19 19:50:00,Thay đổi gói cước,0
5e563c7b,ONT-01838,2025-12-19 19:50:00,Khách hàng báo chậm,0
68d86f6f,ONT-02532,2025-12-19 20:01:00,Thay đổi mật khẩu wifi,0
0d99c34f,ACCESS-0082,2025-12-19 20:09:00,Upgrade Firmware,0
69c2915d,ONT-02196,2025-12-19 20:11:00,Thay đổi mật khẩu wifi,0
9606dc98,AGG-019,2025-12-19 20:13:00,Fan Status Fault,1
280a5ee3,ACCESS-0077,2025-12-19 20:13:00,Upgrade Firmware,0
81d2911b,ACCESS-0064,2025-12-19 20:13:02,Link Down,0
a8f84aab,ONT-00959,2025-12-19 20:13:07,ERROR_Lost 100%,0
4c9784ac,ONT-00344,2025-12-19 20:13:14,ERROR_Lost 100%,0
c1580bad,ONT-00190,2025-12-19 20:13:20,ERROR_Lost 100%,0
f77181f4,ONT-02682,2025-12-19 20:13:33,ERROR_Lost 100%,0
ad4a0d1d,ONT-01259,2025-12-19 20:13:37,ERROR_Lost 100%,0
ee835b15,ONT-01243,2025-12-19 20:13:44,ERROR_Lost 100%,0
c04ee293,ONT-00459,2025-12-19 20:13:45,ERROR_Lost 100%,0
e2b1e2ee,ONT-01179,2025-12-19 20:13:50,ERROR_Lost 100%,0
6426e641,ONT-00378,2025-12-19 20:13:54,ERROR_Lost 100%,0
caa54ef5,ONT-02136,2025-12-19 20:13:57,ERROR_Lost 100%,0
0d246afe,ONT-01320,2025-12-19 20:13:57,ERROR_Lost 100%,0
296874e9,ONT-02488,2025-12-19 20:13:58,ERROR_Lost 100%,0
c8785ce0,ONT-02752,2025-12-19 20:14:13,ERROR_Lost 100%,0
f15cc392,ONT-01874,2025-12-19 20:14:14,ERROR_Lost 100%,0
0783c5c1,ONT-01205,2025-12-19 20:14:18,ERROR_Lost 100%,0
f1b81d40,ONT-02113,2025-12-19 20:14:32,ERROR_Lost 100%,0
0e1e6078,ONT-01499,2025-12-19 20:14:33,ERROR_Lost 100%,0
552ca7a6,ONT-00772,2025-12-19 20:14:34,ERROR_Lost 100%,0
c468a18b,ONT-00668,2025-12-19 20:14:50,ERROR_Lost 100%,0
14c7c448,ONT-01126,2025-12-19 20:14:53,ERROR_Lost 100%,0
6989e639,ONT-02133,2025-12-19 20:15:01,ERROR_Lost 100%,0
0bf4c727,ONT-02012,2025-12-19 20:15:01,ERROR_Lost 100%,0
144487d7,ONT-01446,2025-12-19 20:15:06,ERROR_Lost 100%,0
f5684bc8,ONT-01670,2025-12-19 20:15:14,ERROR_Lost 100%,0
edb6ef2b,ONT-00491,2025-12-19 20:15:20,ERROR_Lost 100%,0
cf5baad4,ONT-00823,2025-12-19 20:15:22,ERROR_Lost 100%,0
1f4439a6,ONT-01592,2025-12-19 20:15:27,ERROR_Lost 100%,0
4ee6f3e1,ONT-00282,2025-12-19 20:15:42,ERROR_Lost 100%,0
b1c78bde,ONT-01588,2025-12-19 20:15:42,ERROR_Lost 100%,0
cda1a3b6,ACCESS-0033,2025-12-19 20:15:46,Link Down,0
2e61c46a,ONT-01331,2025-12-19 20:15:50,ERROR_Lost 100%,0
f870b36c,ONT-02496,2025-12-19 20:16:05,ERROR_Lost 100%,0
8db6ef81,ONT-02374,2025-12-19 20:16:27,ERROR_Lost 100%,0
a38e16b4,ONT-02187,2025-12-19 20:16:51,ERROR_Lost 100%,0
fe8fc26e,ONT-01164,2025-12-19 20:16:57,ERROR_Lost 100%,0
8002876b,ONT-01816,2025-12-19 20:16:57,ERROR_Lost 100%,0
72336801,ONT-00820,2025-12-19 20:17:11,ERROR_Lost 100%,0
7439f90b,ONT-00853,2025-12-19 20:17:19,ERROR_Lost 100%,0
852535fa,ONT-00380,2025-12-19 20:17:30,ERROR_Lost 100%,0
e84af7af,ONT-00849,2025-12-19 20:17:33,ERROR_Lost 100%,0
b4da81c0,ONT-00172,2025-12-19 20:17:39,ERROR_Lost 100%,0
f23fea35,ONT-02825,2025-12-19 20:17:41,ERROR_Lost 100%,0
65fd9db5,ONT-02989,2025-12-19 20:17:51,ERROR_Lost 100%,0
3209c5ce,ONT-00126,2025-12-19 20:17:58,ERROR_Lost 100%,0
4d23baa5,ACCESS-0042,2025-12-19 20:27:00,BGP Neighbor Down,1
9216b2ae,ONT-01856,2025-12-19 20:27:04,ERROR_Lost 100%,0
b4fa1f3f,ONT-00805,2025-12-19 20:27:22,ERROR_Lost 100%,0
05bb1806,ONT-02296,2025-12-19 20:27:24,ERROR_Lost 100%,0
b9a44836,ONT-00936,2025-12-19 20:27:28,ERROR_Lost 100%,0
992f4cba,ONT-00263,2025-12-19 20:27:34,ERROR_Lost 100%,0
299ca0b6,ONT-01175,2025-12-19 20:28:11,ERROR_Lost 100%,0
080c937f,ONT-02824,2025-12-19 20:28:14,ERROR_Lost 100%,0
395077ad,ONT-00059,2025-12-19 20:28:17,ERROR_Lost 100%,0
97baa4b0,ONT-02458,2025-12-19 20:28:41,ERROR_Lost 100%,0
20e81c18,ONT-02307,2025-12-19 20:28:46,ERROR_Lost 100%,0
50edb4bc,ONT-00124,2025-12-19 20:29:10,ERROR_Lost 100%,0
7385bb64,ONT-00294,2025-12-19 20:29:33,ERROR_Lost 100%,0
b96ca80a,ONT-01274,2025-12-19 20:29:40,ERROR_Lost 100%,0
d086b244,ONT-00723,2025-12-19 20:29:50,ERROR_Lost 100%,0
c5f4fbbf,ONT-02041,2025-12-19 20:30:00,Upgrade Firmware,0
12eb409f,ONT-01038,2025-12-19 20:30:01,ERROR_Lost 100%,0
6e9d57d8,ONT-01173,2025-12-19 20:30:01,ERROR_Lost 100%,0
cef69d82,ONT-00929,2025-12-19 20:31:17,ERROR_Lost 100%,0
102cd6ff,ONT-00408,2025-12-19 20:31:44,ERROR_Lost 100%,0
7066c4e4,ONT-02000,2025-12-19 20:31:53,ERROR_Lost 100%,0
1922ccc6,ONT-00788,2025-12-19 20:31:59,ERROR_Lost 100%,0
f753e354,ACCESS-0072,2025-12-19 20:33:00,Line Protocol Down,1
7a29c71b,ONT-00361,2025-12-19 20:33:20,ERROR_Lost 100%,0
1244a67d,ONT-01996,2025-12-19 20:33:24,ERROR_Lost 100%,0
8213dd64,ONT-02178,2025-12-19 20:33:40,ERROR_Lost 100%,0
d69758e4,ONT-00808,2025-12-19 20:33:46,ERROR_Lost 100%,0
3182a97a,ONT-02329,2025-12-19 20:33:50,ERROR_Lost 100%,0
4b945b59,ONT-01553,2025-12-19 20:34:01,ERROR_Lost 100%,0
4c477576,ONT-02570,2025-12-19 20:34:07,ERROR_Lost 100%,0
fe1d55ba,ONT-01987,2025-12-19 20:34:18,ERROR_Lost 100%,0
1e54a45d,ONT-00446,2025-12-19 20:34:46,ERROR_Lost 100%,0
52de67d1,ONT-00404,2025-12-19 20:35:08,ERROR_Lost 100%,0
bb73de27,ONT-00386,2025-12-19 20:35:13,ERROR_Lost 100%,0
c64b6a91,ONT-02661,2025-12-19 20:35:14,ERROR_Lost 100%,0
28019735,ONT-00770,2025-12-19 20:35:36,ERROR_Lost 100%,0
e46d7005,ONT-01900,2025-12-19 20:36:01,ERROR_Lost 100%,0
83ed60ec,ONT-02206,2025-12-19 20:36:08,ERROR_Lost 100%,0
344f81d0,ONT-01594,2025-12-19 20:36:10,ERROR_Lost 100%,0
846db55a,ONT-02140,2025-12-19 20:36:17,ERROR_Lost 100%,0
85110934,ONT-01315,2025-12-19 20:36:41,ERROR_Lost 100%,0
70de57ff,ONT-02746,2025-12-19 20:36:53,ERROR_Lost 100%,0
b3152bf4,ONT-02371,2025-12-19 20:37:08,ERROR_Lost 100%,0
ea96daf5,ONT-00993,2025-12-19 20:37:09,ERROR_Lost 100%,0
f734ea5b,ONT-01206,2025-12-19 20:37:14,ERROR_Lost 100%,0
49522607,ONT-00810,2025-12-19 20:37:22,ERROR_Lost 100%,0
7aac7e2d,ONT-01983,2025-12-19 20:41:00,Reset port theo yêu cầu,0
0058c643,ONT-00574,2025-12-19 20:53:00,Thay đổi gói cước,0
c6cc01e4,ONT-02666,2025-12-19 20:53:00,Bảo trì có kế hoạch,0
9bba15e1,ONT-02315,2025-12-19 20:54:00,Kiểm tra tín hiệu,0
c11d908a,ONT-02562,2025-12-19 20:58:00,Khách hàng báo chậm,0
2302d2b9,ACCESS-0054,2025-12-19 21:02:00,Kiểm tra tín hiệu,0
8d9c429c,ONT-02205,2025-12-19 21:07:00,Reset port theo yêu cầu,0
92a91e56,ONT-00044,2025-12-19 21:17:00,Cấu hình VLAN,0
aabcf89b,ONT-02263,2025-12-19 21:21:00,Kiểm tra định tuyến,0
1de7c523,ONT-00371,2025-12-19 21:23:00,Cấu hình VLAN,0
67e55fc0,ONT-02882,2025-12-19 21:26:00,Bảo trì có kế hoạch,0
eb2c8021,ONT-00825,2025-12-19 21:26:00,Kiểm tra tín hiệu,0
a086f89a,ACCESS-0013,2025-12-19 21:27:00,Bảo trì có kế hoạch,0
ba8bd266,ONT-02093,2025-12-19 21:31:00,Kiểm tra tín hiệu,0
91547340,ONT-02707,2025-12-19 21:35:00,Kiểm tra định tuyến,0
ef202ba7,ONT-02447,2025-12-19 21:36:00,Upgrade Firmware,0
ecf32f7c,ONT-02800,2025-12-19 21:36:00,Thay đổi mật khẩu wifi,0
08b4af04,ONT-01621,2025-12-19 21:39:00,Reset port theo yêu cầu,0
06fd3c33,ONT-02756,2025-12-19 21:40:00,Khách hàng báo chậm,0
31c4abb5,ACCESS-0039,2025-12-19 21:50:00,Power Supply Failure,1
164cf9e7,ONT-02373,2025-12-19 21:50:10,ERROR_Lost 100%,0
2af19251,ONT-00209,2025-12-19 21:50:44,ERROR_Lost 100%,0
1ff4d1ea,ONT-02138,2025-12-19 21:50:46,ERROR_Lost 100%,0
db7ea9a7,ONT-00835,2025-12-19 21:50:49,ERROR_Lost 100%,0
e069fa19,ONT-02949,2025-12-19 21:51:02,ERROR_Lost 100%,0
6fa6b00a,ONT-02965,2025-12-19 21:51:27,ERROR_Lost 100%,0
45ac6e78,ONT-01875,2025-12-19 21:51:38,ERROR_Lost 100%,0
292b3c31,ONT-00053,2025-12-19 21:51:46,ERROR_Lost 100%,0
a0fd31ff,ONT-02408,2025-12-19 21:51:51,ERROR_Lost 100%,0
7082158d,ONT-02521,2025-12-19 21:52:17,ERROR_Lost 100%,0
447eec54,ONT-00549,2025-12-19 21:52:59,ERROR_Lost 100%,0
f22920e9,ONT-01221,2025-12-19 21:53:02,ERROR_Lost 100%,0
0d556ef5,ONT-01840,2025-12-19 21:53:05,ERROR_Lost 100%,0
24cf2157,ONT-02448,2025-12-19 21:53:05,ERROR_Lost 100%,0
53950e06,ONT-00173,2025-12-19 21:53:08,ERROR_Lost 100%,0
56cabc25,ONT-01306,2025-12-19 21:53:45,ERROR_Lost 100%,0
d68c12b8,ONT-01652,2025-12-19 21:54:00,Upgrade Firmware,0
d7d19a68,ONT-01351,2025-12-19 21:54:14,ERROR_Lost 100%,0
dcc488d1,ONT-00960,2025-12-19 21:54:18,ERROR_Lost 100%,0
d1c68ca6,ONT-02158,2025-12-19 21:54:41,ERROR_Lost 100%,0
d8a760c7,ONT-00304,2025-12-19 22:00:00,Kiểm tra tín hiệu,0
3154707d,ONT-01267,2025-12-19 22:08:00,Kiểm tra tín hiệu,0
fdaea739,ONT-01586,2025-12-19 22:10:00,Khách hàng báo chậm,0
cea6b86a,ONT-01919,2025-12-19 22:15:00,Reset port theo yêu cầu,0
9f040fa4,ONT-02866,2025-12-19 22:15:00,Kiểm tra định tuyến,0
8926e11f,ONT-00913,2025-12-19 22:19:00,Bảo trì có kế hoạch,0
34d3f24b,ONT-02490,2025-12-19 22:23:00,Kiểm tra tín hiệu,0
c3bde1c0,ONT-01824,2025-12-19 22:49:00,Khách hàng báo chậm,0
e2e145b7,ONT-00956,2025-12-19 23:07:00,Reset port theo yêu cầu,0
4e597a1e,ONT-00874,2025-12-19 23:09:00,Cấu hình VLAN,0
84e37ec2,ONT-01089,2025-12-19 23:10:00,Kiểm tra định tuyến,0
